Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income_Calculated,Income_to_Loan_Ratio,Monthly_Income,Monthly_Loan_Payment,Debt_to_Income_Ratio,Dependents_Num,Has_Coapplicant,High_Income,ApplicantIncome_Log,CoapplicantIncome_Log,LoanAmount_Log,Total_Income_Log
Female,Yes,0,Graduate,No,2929.0,2333.0,139.0,360.0,1.0,Semiurban,Y,5262.0,37.58571428571429,438.5,0.3861111111111111,0.0008785235747693086,0.0,1,0,7.982757702011113,7.755338812846501,4.941642422609304,8.56845648535378
Male,Yes,0,Not Graduate,No,3572.0,4114.0,152.0,360.0,0.0,Rural,N,7686.0,50.23529411764706,640.5,0.4222222222222222,0.0006581796137524899,0.0,1,1,8.181160858023409,8.32239411311117,5.030437921392435,8.947285869349132
Female,No,1,Graduate,Yes,7451.0,0.0,126.5,360.0,1.0,Semiurban,Y,7451.0,58.43921568627451,620.9166666666666,0.35138888888888886,0.0005650096029300103,1.0,0,1,8.916237731721479,0.0,4.848116364598481,8.916237731721479
Male,No,0,Graduate,No,5050.0,0.0,118.0,360.0,1.0,Semiurban,Y,5050.0,42.436974789915965,420.8333333333333,0.3277777777777778,0.0007770314763598051,0.0,0,0,8.527341522468053,0.0,4.77912349311153,8.527341522468053
Male,Yes,1,Graduate,No,10098.25,0.0,185.0,180.0,1.0,Rural,Y,10098.25,54.291666666666664,841.5208333333334,1.0277777777777777,0.0012198841110094539,1.0,0,1,9.22021644264639,0.0,5.225746673713202,9.22021644264639
Female,Yes,0,Graduate,No,3167.0,2283.0,154.0,360.0,1.0,Semiurban,Y,5450.0,35.16129032258065,454.1666666666667,0.42777777777777776,0.0009398266813133161,0.0,1,1,8.060855752934316,7.7336835707759,5.043425116919247,8.603554357064281
Male,Yes,1,Graduate,No,2214.0,1398.0,85.0,360.0,1.0,Urban,Y,3612.0,42.0,301.0,0.2361111111111111,0.0007818248712288447,1.0,1,0,7.703007682479236,7.243512974665482,4.454347296253507,8.19229373114764
Male,Yes,0,Graduate,No,5568.0,2142.0,175.0,360.0,1.0,Rural,N,7710.0,43.80681818181818,642.5,0.4861111111111111,0.0007554174220840887,0.0,1,1,8.624970783589669,7.669961995473577,5.170483995038151,8.95040315983296
Female,No,0,Graduate,No,10098.25,0.0,250.0,360.0,1.0,Urban,Y,10098.25,40.23207171314741,841.5208333333334,0.6944444444444444,0.0008242460209523338,0.0,0,1,9.22021644264639,0.0,5.5254529391317835,9.22021644264639
Male,Yes,0,Graduate,No,5667.0,2667.0,180.0,360.0,1.0,Rural,Y,8334.0,46.04419889502763,694.5,0.5,0.0007189072609633358,0.0,1,1,8.64259160081057,7.889084407035514,5.198497031265826,9.028218795184895
Female,No,0,Graduate,No,4166.0,0.0,44.0,360.0,1.0,Semiurban,Y,4166.0,92.57777777777778,347.1666666666667,0.12222222222222222,0.0003510451571724908,0.0,0,0,8.334951631422454,0.0,3.8066624897703196,8.334951631422454
Female,No,0,Graduate,No,2137.0,5633.125,137.0,360.0,0.0,Semiurban,Y,7770.125,56.305253623188406,647.5104166666666,0.38055555555555554,0.0005868148695461286,0.0,1,1,7.6676260915849905,8.63659713491366,4.927253685157205,8.958170220525762
Male,Yes,2,Graduate,No,2957.0,0.0,81.0,360.0,1.0,Semiurban,Y,2957.0,36.0609756097561,246.41666666666666,0.225,0.0009093971034018188,2.0,0,0,7.992268643270745,0.0,4.406719247264253,7.992268643270745
Male,Yes,0,Not Graduate,No,4300.0,2014.0,194.0,360.0,1.0,Rural,Y,6314.0,32.37948717948718,526.1666666666666,0.5388888888888889,0.0010222362735799347,0.0,1,1,8.366602832783736,7.608374474380783,5.272999558563747,8.750683034784592
Female,No,0,Graduate,No,3692.0,0.0,93.0,360.0,1.0,Rural,Y,3692.0,39.276595744680854,307.6666666666667,0.25833333333333336,0.0008369330453563715,0.0,0,0,8.214194414852564,0.0,4.543294782270004,8.214194414852564
Male,Yes,3+,Graduate,No,10098.25,0.0,250.0,360.0,1.0,Rural,Y,10098.25,40.23207171314741,841.5208333333334,0.6944444444444444,0.0008242460209523338,3.0,0,1,9.22021644264639,0.0,5.5254529391317835,9.22021644264639
Male,No,0,Graduate,No,3865.0,1640.0,126.5,360.0,1.0,Rural,Y,5505.0,43.1764705882353,458.75,0.35138888888888886,0.0007643042716452178,0.0,1,1,8.259975659768276,7.403061091090091,4.848116364598481,8.613593685702552
Male,Yes,1,Graduate,Yes,10098.25,3850.0,160.0,180.0,0.0,Urban,N,13948.25,86.63509316770187,1162.3541666666667,0.8888888888888888,0.0007640741868280772,1.0,1,1,9.22021644264639,8.25608813381491,5.081404364984463,9.543181022363346
Male,Yes,0,Graduate,No,6080.0,2569.0,182.0,360.0,1.0,Rural,N,8649.0,47.26229508196721,720.75,0.5055555555555555,0.0007004579917638456,0.0,1,1,8.71292443512011,7.851661177889265,5.209486152841421,9.065314599925925
Male,No,0,Graduate,Yes,10098.25,0.0,250.0,480.0,1.0,Urban,Y,10098.25,40.23207171314741,841.5208333333334,0.5208333333333334,0.0006181845157142504,0.0,0,1,9.22021644264639,0.0,5.5254529391317835,9.22021644264639
Male,No,0,Graduate,No,2014.0,1929.0,74.0,360.0,1.0,Urban,Y,3943.0,52.57333333333333,328.5833333333333,0.20555555555555555,0.0006236831015592078,0.0,1,0,7.608374474380783,7.5652752818989315,4.31748811353631,8.279950715722526
Male,No,0,Graduate,No,2718.0,0.0,70.0,360.0,1.0,Semiurban,Y,2718.0,38.28169014084507,226.5,0.19444444444444445,0.0008547008547008547,0.0,0,0,7.908019444632471,0.0,4.2626798770413155,7.908019444632471
Male,Yes,0,Graduate,Yes,3459.0,0.0,25.0,120.0,1.0,Semiurban,Y,3459.0,133.03846153846155,288.25,0.20833333333333334,0.0007202535292422933,0.0,0,0,8.14902386805177,0.0,3.258096538021482,8.14902386805177
Male,No,0,Graduate,No,4895.0,0.0,102.0,360.0,1.0,Semiurban,Y,4895.0,47.52427184466019,407.9166666666667,0.2833333333333333,0.0006928877114326472,0.0,0,0,8.496173824192162,0.0,4.634728988229636,8.496173824192162
Male,Yes,3+,Graduate,No,4000.0,5633.125,250.0,360.0,1.0,Semiurban,N,9633.125,38.37898406374502,802.7604166666666,0.6944444444444444,0.0008639943321971808,3.0,1,1,8.294299608857235,8.63659713491366,5.5254529391317835,9.173066761986624
Female,Yes,0,Graduate,No,4583.0,0.0,84.0,360.0,1.0,Rural,N,4583.0,53.917647058823526,381.9166666666667,0.23333333333333334,0.0006093579978237214,0.0,0,0,8.430327258394575,0.0,4.442651256490317,8.430327258394575
Male,Yes,2,Graduate,Yes,3316.0,3500.0,88.0,360.0,1.0,Urban,Y,6816.0,76.58426966292134,568.0,0.24444444444444444,0.00042960359304823273,2.0,1,1,8.106816038947052,8.160803920954665,4.48863636973214,8.827174771362785
Male,No,0,Graduate,No,10098.25,0.0,242.0,360.0,0.0,Semiurban,N,10098.25,41.556584362139915,841.5208333333334,0.6722222222222223,0.0007978701482818592,0.0,0,1,9.22021644264639,0.0,5.493061443340548,9.22021644264639
Male,Yes,2,Not Graduate,No,4200.0,1430.0,129.0,360.0,1.0,Rural,N,5630.0,43.30769230769231,469.1666666666667,0.35833333333333334,0.0007621410847217299,2.0,1,1,8.343077871169383,7.266128779556451,4.867534450455582,8.636042325254618
Male,Yes,2,Graduate,No,5042.0,2083.0,185.0,360.0,1.0,Rural,N,7125.0,38.306451612903224,593.75,0.5138888888888888,0.000864041847648405,2.0,1,1,8.525756422076725,7.642044402873258,5.225746673713202,8.871505346165781
Male,No,0,Graduate,No,5417.0,0.0,168.0,360.0,1.0,Urban,Y,5417.0,32.053254437869825,451.4166666666667,0.4666666666666667,0.001031497513354209,0.0,0,1,8.59748202264504,0.0,5.1298987149230735,8.59748202264504
Male,No,0,Graduate,Yes,6950.0,0.0,175.0,180.0,1.0,Semiurban,Y,6950.0,39.48863636363637,579.1666666666666,0.9722222222222222,0.0016757636694436466,0.0,0,1,8.846640813100485,0.0,5.170483995038151,8.846640813100485
Male,Yes,0,Graduate,No,2698.0,2034.0,122.0,360.0,1.0,Semiurban,Y,4732.0,38.47154471544715,394.3333333333333,0.3388888888888889,0.0008572231590781339,0.0,1,0,7.900636613018005,7.618251097876695,4.812184355372417,8.462314529906248
Male,Yes,2,Graduate,No,10098.25,0.0,187.0,180.0,1.0,Urban,Y,10098.25,53.714095744680854,841.5208333333334,1.038888888888889,0.0012330720473446915,2.0,0,1,9.22021644264639,0.0,5.236441962829949,9.22021644264639
Female,Yes,0,Graduate,No,2330.0,4486.0,100.0,360.0,1.0,Semiurban,Y,6816.0,67.48514851485149,568.0,0.2777777777777778,0.00048818590119117364,0.0,1,1,7.754052639035757,8.408939605975984,4.61512051684126,8.827174771362785
Female,Yes,2,Graduate,No,10098.25,0.0,70.0,360.0,1.0,Urban,Y,10098.25,142.2288732394366,841.5208333333334,0.19444444444444445,0.00023078888586665347,2.0,0,1,9.22021644264639,0.0,4.2626798770413155,9.22021644264639
Male,Yes,1,Graduate,No,1538.0,1425.0,30.0,360.0,1.0,Urban,Y,2963.0,95.58064516129032,246.91666666666666,0.08333333333333333,0.0003361344537815126,1.0,1,0,7.338888133838879,7.262628600974241,3.4339872044851463,7.994294986415977
Female,No,0,Graduate,No,10000.0,1666.0,225.0,360.0,1.0,Rural,N,11666.0,51.61946902654867,972.1666666666666,0.625,0.0006422332591197123,0.0,1,1,9.210440366976517,7.418780882750794,5.420534999272286,9.364519622823858
Male,Yes,0,Graduate,No,4860.0,830.0,125.0,360.0,1.0,Semiurban,Y,5690.0,45.15873015873016,474.1666666666667,0.3472222222222222,0.0007307377528352624,0.0,1,1,8.488999457045455,6.7226297948554485,4.836281906951478,8.646641258603124
Male,No,0,Graduate,No,6277.0,0.0,118.0,360.0,0.0,Rural,N,6277.0,52.747899159663866,523.0833333333334,0.3277777777777778,0.0006254306461016589,0.0,0,1,8.744806737401898,0.0,4.77912349311153,8.744806737401898
Male,Yes,0,Graduate,Yes,2577.0,3750.0,152.0,360.0,1.0,Rural,Y,6327.0,41.35294117647059,527.25,0.4222222222222222,0.0007992848503970132,0.0,1,1,7.8547691834991324,8.229777750081887,5.030437921392435,8.75273950944749
Male,No,0,Graduate,No,9166.0,0.0,244.0,360.0,1.0,Urban,N,9166.0,37.412244897959184,763.8333333333334,0.6777777777777778,0.0008861770901430958,0.0,0,1,9.123365357961776,0.0,5.501258210544727,9.123365357961776
Male,Yes,2,Not Graduate,No,2281.0,0.0,113.0,360.0,1.0,Rural,N,2281.0,20.00877192982456,190.08333333333334,0.3138888888888889,0.0016426806221834568,2.0,0,0,7.732807530422021,0.0,4.736198448394496,7.732807530422021
Male,No,0,Graduate,No,3254.0,0.0,50.0,360.0,1.0,Urban,Y,3254.0,63.80392156862745,271.1666666666667,0.1388888888888889,0.0005103082261686059,0.0,0,0,8.08794755464267,0.0,3.9318256327243257,8.08794755464267
Male,Yes,3+,Graduate,No,10098.25,0.0,250.0,180.0,0.0,Semiurban,Y,10098.25,40.23207171314741,841.5208333333334,1.3888888888888888,0.0016484920419046676,3.0,0,1,9.22021644264639,0.0,5.5254529391317835,9.22021644264639
Male,Yes,1,Graduate,No,6000.0,0.0,160.0,360.0,1.0,Rural,Y,6000.0,37.267080745341616,500.0,0.4444444444444444,0.0008871146595697493,1.0,0,1,8.699681400989514,0.0,5.081404364984463,8.699681400989514
Male,Yes,1,Graduate,No,9538.0,0.0,187.0,360.0,1.0,Urban,Y,9538.0,50.734042553191486,794.8333333333334,0.5194444444444445,0.0006527050610820245,1.0,0,1,9.163143937145207,0.0,5.236441962829949,9.163143937145207
Male,No,0,Graduate,No,2980.0,2083.0,120.0,360.0,1.0,Rural,Y,5063.0,41.84297520661157,421.9166666666667,0.3333333333333333,0.0007881773399014778,0.0,1,0,8.000014093678072,7.642044402873258,4.795790545596741,8.529911963824013
Male,Yes,0,Graduate,No,4583.0,5625.0,250.0,360.0,1.0,Semiurban,Y,10208.0,40.669322709163346,850.6666666666666,0.6944444444444444,0.0008153946510110893,0.0,1,1,8.430327258394575,8.635153989049803,5.5254529391317835,9.231024963169016
Male,Yes,0,Not Graduate,No,1863.0,1041.0,98.0,360.0,1.0,Semiurban,Y,2904.0,29.333333333333332,242.0,0.2722222222222222,0.0011202560585276634,0.0,1,0,7.530479995245536,6.948897222313312,4.59511985013459,7.974188669286011
Male,Yes,0,Graduate,No,7933.0,0.0,250.0,360.0,1.0,Urban,N,7933.0,31.605577689243027,661.0833333333334,0.6944444444444444,0.0010488777008600795,0.0,0,1,8.978912601074276,0.0,5.5254529391317835,8.978912601074276
Male,Yes,1,Graduate,No,3089.0,1280.0,121.0,360.0,0.0,Semiurban,N,4369.0,35.81147540983606,364.0833333333333,0.33611111111111114,0.0009206421669329683,1.0,1,0,8.035926369891792,7.155396301896734,4.804021044733257,8.382518288089635
Male,Yes,2,Graduate,No,4167.0,1447.0,158.0,360.0,1.0,Rural,Y,5614.0,35.308176100628934,467.8333333333333,0.4388888888888889,0.000936129873207726,2.0,1,1,8.335191583433202,7.277938572945661,5.0689042022202315,8.633196867172543
Male,Yes,0,Graduate,No,9323.0,0.0,75.0,180.0,1.0,Urban,Y,9323.0,122.67105263157895,776.9166666666666,0.4166666666666667,0.0005356186395286557,0.0,0,1,9.140347000155648,0.0,4.330733340286331,9.140347000155648
Male,Yes,0,Graduate,No,3707.0,3166.0,182.0,360.0,1.0,Rural,Y,6873.0,37.557377049180324,572.75,0.5055555555555555,0.0008811425804889857,0.0,1,1,8.218247926685745,8.06054004653864,5.209486152841421,8.835501457409778
Female,Yes,0,Graduate,No,4583.0,0.0,112.0,360.0,1.0,Rural,N,4583.0,40.557522123893804,381.9166666666667,0.3111111111111111,0.0008124773304316286,0.0,0,0,8.430327258394575,0.0,4.727387818712341,8.430327258394575
Male,Yes,0,Graduate,No,2439.0,3333.0,129.0,360.0,1.0,Rural,Y,5772.0,44.4,481.0,0.35833333333333334,0.000743430152143845,0.0,1,1,7.799753318287247,8.111928063310739,4.867534450455582,8.660947155060933
Male,No,0,Graduate,No,2237.0,0.0,63.0,480.0,0.0,Semiurban,N,2237.0,34.953125,186.41666666666666,0.13125,0.0007003112494441975,0.0,0,0,7.71333788887187,0.0,4.1588830833596715,7.71333788887187
Male,Yes,2,Graduate,No,8000.0,0.0,200.0,360.0,1.0,Semiurban,Y,8000.0,39.80099502487562,666.6666666666666,0.5555555555555556,0.0008320852055250459,2.0,0,1,8.987321812850125,0.0,5.303304908059076,8.987321812850125
Male,Yes,0,Not Graduate,No,1820.0,1769.0,95.0,360.0,1.0,Rural,Y,3589.0,37.385416666666664,299.0833333333333,0.2638888888888889,0.000879385355919652,0.0,1,0,7.507141079727608,7.478734825567875,4.564348191467836,8.185907481482324
Male,Yes,3+,Graduate,No,10098.25,0.0,250.0,300.0,1.0,Urban,Y,10098.25,40.23207171314741,841.5208333333334,0.8333333333333334,0.0009890952251428006,3.0,0,1,9.22021644264639,0.0,5.5254529391317835,9.22021644264639
Male,Yes,3+,Not Graduate,No,3522.0,0.0,81.0,180.0,1.0,Rural,N,3522.0,42.951219512195124,293.5,0.45,0.0015280135823429542,3.0,0,0,8.167068178341237,0.0,4.406719247264253,8.167068178341237
Male,Yes,0,Graduate,No,5708.0,5625.0,187.0,360.0,1.0,Semiurban,Y,11333.0,60.28191489361702,944.4166666666666,0.5194444444444445,0.0005494344057587778,0.0,1,1,8.64979915596426,8.635153989049803,5.236441962829949,9.335562336729565
Male,Yes,0,Not Graduate,Yes,4344.0,736.0,87.0,360.0,1.0,Semiurban,N,5080.0,57.72727272727273,423.3333333333333,0.24166666666666667,0.0005695208169677927,0.0,1,0,8.376781037699493,6.602587892189336,4.477336814478207,8.533263371593732
Male,Yes,0,Graduate,No,3497.0,1964.0,116.0,360.0,1.0,Rural,Y,5461.0,46.675213675213676,455.0833333333333,0.32222222222222224,0.0007064985687313479,0.0,1,1,8.159946655578548,7.583247524303362,4.762173934797756,8.60557030203365
Male,Yes,2,Graduate,No,2045.0,1619.0,101.0,360.0,1.0,Rural,Y,3664.0,35.92156862745098,305.3333333333333,0.28055555555555556,0.0009158505622052957,2.0,1,0,7.6236419465115715,7.3901814282264295,4.624972813284271,8.206583614320753
Male,Yes,3+,Graduate,No,5516.0,5633.125,250.0,360.0,0.0,Semiurban,N,11149.125,44.41882470119522,929.09375,0.6944444444444444,0.000746639190344462,3.0,1,1,8.61558951327243,8.63659713491366,5.5254529391317835,9.319205987587756
Male,Yes,1,Graduate,No,3750.0,0.0,116.0,360.0,1.0,Semiurban,Y,3750.0,32.05128205128205,312.5,0.32222222222222224,0.0010278220804536594,1.0,0,0,8.229777750081887,0.0,4.762173934797756,8.229777750081887
Male,No,0,Not Graduate,No,2333.0,1451.0,102.0,480.0,0.0,Urban,N,3784.0,36.737864077669904,315.3333333333333,0.2125,0.0006717597471022128,0.0,1,0,7.755338812846501,7.280697195384741,4.634728988229636,8.23880116587155
Male,Yes,1,Graduate,No,6400.0,5633.125,180.0,360.0,0.0,Urban,N,12033.125,66.48135359116021,1002.7604166666666,0.5,0.0004981268355455008,1.0,1,1,8.764209507142004,8.63659713491366,5.198497031265826,9.395501642962515
Male,No,0,Graduate,No,1916.0,5063.0,67.0,360.0,1.0,Rural,N,6979.0,102.63235294117646,581.5833333333334,0.18611111111111112,0.00031945835121346494,0.0,1,1,7.558516743045645,8.529911963824013,4.219507705176107,8.850804195756417
Male,Yes,0,Graduate,No,4600.0,0.0,73.0,180.0,1.0,Semiurban,Y,4600.0,62.16216216216216,383.3333333333333,0.40555555555555556,0.0010552182711766407,0.0,0,0,8.434028950155469,0.0,4.30406509320417,8.434028950155469
Male,Yes,1,Graduate,No,10098.25,0.0,250.0,360.0,1.0,Semiurban,N,10098.25,40.23207171314741,841.5208333333334,0.6944444444444444,0.0008242460209523338,1.0,0,1,9.22021644264639,0.0,5.5254529391317835,9.22021644264639
Female,Yes,0,Graduate,No,3625.0,0.0,108.0,360.0,1.0,Semiurban,Y,3625.0,33.25688073394495,302.0833333333333,0.3,0.0009898267803134452,0.0,0,0,8.195885391314796,0.0,4.6913478822291435,8.195885391314796
Male,Yes,0,Graduate,Yes,10098.25,4750.0,120.0,360.0,1.0,Semiurban,Y,14848.25,122.71280991735537,1237.3541666666667,0.3333333333333333,0.00026917447553035783,0.0,1,1,9.22021644264639,8.46611040118692,4.795790545596741,9.605704637904918
Male,Yes,1,Graduate,Yes,2178.0,0.0,66.0,300.0,0.0,Rural,N,2178.0,32.507462686567166,181.5,0.22,0.0012054794520547946,1.0,0,0,7.68662133494462,0.0,4.204692619390966,7.68662133494462
Male,Yes,0,Graduate,No,2383.0,2138.0,58.0,360.0,1.0,Rural,Y,4521.0,76.62711864406779,376.75,0.16111111111111112,0.0004265019486726965,0.0,1,0,7.776535028185241,7.668093709082406,4.07753744390572,8.416709652837914
Male,Yes,0,Graduate,Yes,674.0,5296.0,168.0,360.0,1.0,Rural,Y,5970.0,35.32544378698225,497.5,0.4666666666666667,0.0009361417586091609,0.0,1,1,6.51471269087253,8.574895901544526,5.1298987149230735,8.694669696546992
Male,Yes,0,Graduate,No,9328.0,0.0,188.0,180.0,1.0,Rural,Y,9328.0,49.354497354497354,777.3333333333334,1.0444444444444445,0.0013418986438258388,0.0,0,1,9.140883106960962,0.0,5.241747015059643,9.140883106960962
Male,No,0,Not Graduate,No,4885.0,0.0,48.0,360.0,1.0,Rural,Y,4885.0,99.6938775510204,407.0833333333333,0.13333333333333333,0.00032673065141923627,0.0,0,0,8.494129251817686,0.0,3.8918202981106265,8.494129251817686
Male,No,0,Graduate,No,10098.25,0.0,164.0,360.0,1.0,Semiurban,N,10098.25,61.20151515151515,841.5208333333334,0.45555555555555555,0.000540705389744731,0.0,0,1,9.22021644264639,0.0,5.10594547390058,9.22021644264639
Male,Yes,0,Not Graduate,No,6033.0,0.0,160.0,360.0,1.0,Urban,N,6033.0,37.47204968944099,502.75,0.4444444444444444,0.0008822718500137855,0.0,0,1,8.705165419719007,0.0,5.081404364984463,8.705165419719007
Male,No,0,Graduate,No,3858.0,0.0,76.0,360.0,1.0,Semiurban,Y,3858.0,50.103896103896105,321.5,0.2111111111111111,0.0006546080964685615,0.0,0,0,8.258163361537619,0.0,4.343805421853684,8.258163361537619
Male,No,0,Graduate,No,4191.0,0.0,120.0,360.0,1.0,Rural,Y,4191.0,34.63636363636363,349.25,0.3333333333333333,0.0009517011658339281,0.0,0,0,8.340933226000878,0.0,4.795790545596741,8.340933226000878
Male,Yes,1,Graduate,No,3125.0,2583.0,170.0,360.0,1.0,Semiurban,N,5708.0,33.380116959064324,475.6666666666667,0.4722222222222222,0.0009906759906759906,1.0,1,1,8.047509510981422,7.857093864902493,5.14166355650266,8.64979915596426
Male,No,0,Graduate,No,8333.0,3750.0,187.0,360.0,1.0,Rural,Y,12083.0,64.27127659574468,1006.9166666666666,0.5194444444444445,0.0005153644756786551,0.0,1,1,9.0280988119824,8.229777750081887,5.236441962829949,9.399637542506563
Female,No,0,Not Graduate,No,1907.0,2365.0,120.0,360.0,1.0,Urban,Y,4272.0,35.30578512396694,356.0,0.3333333333333333,0.0009337068160597572,0.0,1,0,7.553810852008231,7.768956044538332,4.795790545596741,8.360071435644025
Female,Yes,0,Graduate,No,3416.0,2816.0,113.0,360.0,1.0,Semiurban,Y,6232.0,54.666666666666664,519.3333333333334,0.3138888888888889,0.0006032457826179798,0.0,1,1,8.136518252115291,7.943427767876373,4.736198448394496,8.73761303680885
Male,No,0,Graduate,Yes,10098.25,0.0,83.0,360.0,1.0,Urban,N,10098.25,120.2172619047619,841.5208333333334,0.23055555555555557,0.00027364967895617486,0.0,0,1,9.22021644264639,0.0,4.430816798843313,9.22021644264639
Male,Yes,1,Not Graduate,No,2600.0,2500.0,90.0,360.0,1.0,Semiurban,Y,5100.0,56.043956043956044,425.0,0.25,0.0005868544600938967,1.0,1,0,7.8636512654486515,7.824445930877619,4.51085950651685,8.537191877922927
Male,No,2,Graduate,No,4923.0,0.0,166.0,360.0,0.0,Semiurban,Y,4923.0,29.479041916167663,410.25,0.46111111111111114,0.001121242823370483,2.0,0,0,8.501876487304344,0.0,5.117993812416755,8.501876487304344
Male,Yes,3+,Not Graduate,No,3992.0,0.0,126.5,180.0,1.0,Urban,N,3992.0,31.309803921568626,332.6666666666667,0.7027777777777777,0.002106227106227106,3.0,0,0,8.292298107063221,0.0,4.848116364598481,8.292298107063221
Male,Yes,1,Not Graduate,No,3500.0,1083.0,135.0,360.0,1.0,Urban,Y,4583.0,33.6985294117647,381.9166666666667,0.375,0.0009793253536452666,1.0,1,0,8.160803920954665,6.988413181999592,4.912654885736052,8.430327258394575
Male,Yes,2,Not Graduate,No,3917.0,0.0,124.0,360.0,1.0,Semiurban,Y,3917.0,31.336,326.4166666666667,0.34444444444444444,0.0010520064477814541,2.0,0,0,8.273336598504486,0.0,4.8283137373023015,8.273336598504486
Female,No,0,Not Graduate,No,4408.0,0.0,120.0,360.0,1.0,Semiurban,Y,4408.0,36.429752066115704,367.3333333333333,0.3333333333333333,0.0009049773755656109,0.0,0,0,8.391403185357937,0.0,4.795790545596741,8.391403185357937
Female,No,0,Graduate,No,3244.0,0.0,80.0,360.0,1.0,Urban,Y,3244.0,40.04938271604938,270.3333333333333,0.2222222222222222,0.000819000819000819,0.0,0,0,8.08487062913819,0.0,4.394449154672439,8.08487062913819
Male,No,0,Not Graduate,No,3975.0,2531.0,55.0,360.0,1.0,Rural,Y,6506.0,116.17857142857143,542.1666666666666,0.1527777777777778,0.0002812723739388361,0.0,1,1,8.288031567776464,7.836764783264067,4.02535169073515,8.780633799494984
Male,No,0,Graduate,No,2479.0,0.0,59.0,360.0,1.0,Urban,Y,2479.0,41.31666666666667,206.58333333333334,0.1638888888888889,0.0007895088987019939,0.0,0,0,7.8160138391590275,0.0,4.0943445622221,7.8160138391590275
Male,No,0,Graduate,No,3418.0,0.0,127.0,360.0,1.0,Semiurban,N,3418.0,26.703125,284.8333333333333,0.3527777777777778,0.0012342079689018465,0.0,0,0,8.137103389639302,0.0,4.852030263919617,8.137103389639302
Female,No,0,Graduate,No,10000.0,0.0,214.0,360.0,1.0,Semiurban,N,10000.0,46.51162790697674,833.3333333333334,0.5944444444444444,0.0007124783593021707,0.0,0,1,9.210440366976517,0.0,5.3706380281276624,9.210440366976517
Male,Yes,3+,Graduate,No,3430.0,1250.0,128.0,360.0,0.0,Semiurban,N,4680.0,36.27906976744186,390.0,0.35555555555555557,0.0009093492469451549,3.0,1,0,8.14060704285845,7.1316985104669115,4.859812404361672,8.45126704130007
Male,Yes,1,Graduate,Yes,7787.0,0.0,240.0,360.0,1.0,Urban,Y,7787.0,32.31120331950208,648.9166666666666,0.6666666666666666,0.001025772534940377,1.0,0,1,8.960339366492091,0.0,5.484796933490655,8.960339366492091
Male,Yes,3+,Not Graduate,Yes,5703.0,0.0,130.0,360.0,1.0,Rural,Y,5703.0,43.534351145038165,475.25,0.3611111111111111,0.0007582385535141441,3.0,0,1,8.648922962094131,0.0,4.875197323201151,8.648922962094131
Male,Yes,0,Graduate,No,3173.0,3021.0,137.0,360.0,1.0,Urban,Y,6194.0,44.88405797101449,516.1666666666666,0.38055555555555554,0.00073584702975615,0.0,1,1,8.062747901086354,8.013674142832684,4.927253685157205,8.731497794063243
Male,Yes,3+,Not Graduate,No,3850.0,983.0,100.0,360.0,1.0,Semiurban,Y,4833.0,47.851485148514854,402.75,0.2777777777777778,0.0006879944960440316,3.0,1,0,8.25608813381491,6.891625897052253,4.61512051684126,8.483429561263428
Male,Yes,0,Graduate,No,150.0,1800.0,135.0,360.0,1.0,Rural,N,1950.0,14.338235294117647,162.5,0.375,0.0022935779816513763,0.0,1,0,5.017279836814924,7.496097345175956,4.912654885736052,7.576097340623111
Male,Yes,0,Graduate,No,3727.0,1775.0,131.0,360.0,1.0,Semiurban,Y,5502.0,41.68181818181818,458.5,0.3638888888888889,0.0007919235884415427,0.0,1,1,8.223627175805483,7.4821189235521155,4.882801922586371,8.613048677059759
Male,Yes,2,Graduate,No,5000.0,0.0,72.0,360.0,0.0,Semiurban,N,5000.0,68.4931506849315,416.6666666666667,0.2,0.00047885075818036713,2.0,0,0,8.517393171418904,0.0,4.290459441148391,8.517393171418904
Female,Yes,2,Graduate,No,4283.0,2383.0,127.0,360.0,1.0,Semiurban,Y,6666.0,52.078125,555.5,0.3527777777777778,0.0006339223320355397,2.0,1,1,8.36264243156764,7.776535028185241,4.852030263919617,8.80492526261806
Male,Yes,0,Graduate,No,2221.0,0.0,60.0,360.0,0.0,Urban,N,2221.0,36.40983606557377,185.08333333333334,0.16666666666666666,0.000895656068069861,0.0,0,0,7.706162970199576,0.0,4.110873864173311,7.706162970199576
Male,Yes,2,Graduate,No,4009.0,1717.0,116.0,360.0,1.0,Semiurban,Y,5726.0,48.94017094017094,477.1666666666667,0.32222222222222224,0.0006738701057278959,2.0,1,1,8.296546520300614,7.4489161025442,4.762173934797756,8.652947112393857
Male,No,0,Graduate,No,2971.0,2791.0,144.0,360.0,1.0,Semiurban,Y,5762.0,39.737931034482756,480.1666666666667,0.4,0.0008313127814340146,0.0,1,1,7.99699040583765,7.934513463882263,4.976733742420574,8.659213451436667
Male,Yes,0,Graduate,No,7578.0,1010.0,175.0,360.0,1.0,Semiurban,Y,8588.0,48.79545454545455,715.6666666666666,0.4861111111111111,0.0006782945736434108,0.0,1,1,8.93313654381203,6.918695219020472,5.170483995038151,9.058237593766226
